RaceDate,SeqOfDay,Distance,Class,Going,ActualPlace,Bingo,Win-Pay,Win-Gain,Place-Pay,Place-Gain,Q-Pay,Q-Gain,QPlace-Pay,QPlace-Gain,TRIO-Pay,TRIO-Gain
20171119,7,1200,2,GOOD,2-3-5-7-4-9-8-6-1-10-,2,0,0,30,35.5,30,0,30,36.0,10,0
20171119,8,1600,2,GOOD,3-10-2-7-1-9-4-6-8-5-12-11-,2,20,0,30,36.5,30,0,30,42.5,10,0
20171119,9,1400,3,GOOD,12-2-1-3-7-6-10-4-11-5-8-13-9-,2,0,0,30,26.5,30,0,30,23.5,10,0
20171119,10,1200,2,GOOD,12-8-5-1-3-6-9-2-14-11-4-10-13-7-,0,10,0,30,0,30,0,30,0,10,0
20171122,1,1200,5,GOOD,7-4-9-12-2-3-1-11-8-6-10-5-,0,10,0,30,0,30,0,30,0,10,0
20171122,2,2200,5,GOOD,11-8-6-5-1-12-4-2-3-10-7-9-,0,10,0,30,0,30,0,30,0,10,0
20171122,3,1200,4,GOOD,8-12-4-9-1-3-11-2-6-10-5-7-,0,10,0,30,0,30,0,30,0,10,0
20171122,4,1200,4,GOOD,7-8-11-1-6-10-3-12-4-2-5-9-,0,20,0,30,0,30,0,30,0,10,0
20171122,5,1650,4,GOOD,5-10-3-7-2-4-12-11-1-9-8-6-,1,0,0,30,29.5,30,0,30,0,10,0
20171122,6,1200,3,GOOD,3-11-2-6-8-1-5-7-4-9-10-,2,10,0,30,64.5,30,0,30,106.0,10,0
20171122,7,1200,3,GOOD,5-7-2-3-10-1-8-12-9-4-11-6-,1,10,0,30,16.0,30,0,30,0,10,0
20171122,8,1650,3,GOOD,9-10-5-4-2-7-8-3-1-6-12-11-,0,10,0,30,0,30,0,30,0,10,0
20171126,1,1000,4,GOOD,6-4-11-1-13-9-7-2-14-3-12-5-10-8-,0,20,0,30,0,30,0,30,0,10,0
20171126,2,1200,4,GOOD,7-1-9-11-4-3-8-10-12-6-5-2-,1,10,0,30,10.5,30,0,30,0,10,0
20171126,3,1200,3,GOOD,3-6-1-11-8-2-7-5-12-10-4-9-,2,20,0,30,48.0,30,0,30,92.5,10,0
20171126,4,1400,4,GOOD,11-5-10-7-12-3-8-9-4-1-6-2-13-14-,0,20,0,30,0,30,0,30,0,10,0
20171126,5,1200,3,GOOD,4-2-5-7-12-3-1-6-8-10-11-9-,1,10,0,30,15.0,30,0,30,0,10,0
20171126,6,1600,1,GOOD,2-9-1-10-4-8-5-6-7-3-,2,10,0,30,33.0,30,0,30,39.5,10,0
20171126,7,1000,2,GOOD,4-2-6-9-10-12-3-1-11-5-8-7-,1,10,0,30,11.0,30,0,30,0,10,0
20171126,8,1400,2,GOOD,1-10-2-3-7-4-9-8-5-12-11-6-,2,0,0,30,23.0,30,0,30,16.0,10,0
20171126,9,1600,3,GOOD,1-2-12-6-11-3-5-8-7-10-9-4-,2,0,0,30,25.0,30,29.5,30,17.0,10,0
20171126,10,1400,3,GOOD,1-7-13-14-6-3-9-8-10-2-4-12-5-11-,1,10,0,30,11.5,30,0,30,0,10,0
20171129,1,1650,5,GOOD,4-6-1-3-7-5-2-8-9-10-11-12-,1,10,0,30,24.0,30,0,30,0,10,0
20171129,2,1200,4,GOOD,4-1-8-2-3-7-6-12-9-5-10-11-,1,10,0,30,12.0,30,0,30,0,10,0
20171129,3,2200,4,GOOD,10-3-9-5-6-8-12-7-1-4-2-11-,1,10,0,30,26.0,30,0,30,0,10,0
20171129,4,1200,5,GOOD,5-6-2-10-1-7-3-4-12-8-9-11-,1,10,0,30,14.5,30,0,30,0,10,0
20171129,5,1200,4,GOOD,1-6-7-2-4-8-11-5-3-12-10-9-,1,0,0,30,16.5,30,0,30,0,10,0
20171129,6,1200,3,GOOD,9-5-1-2-6-3-7-11-8-4-10-,1,10,0,30,14.5,30,0,30,0,10,0
20171129,7,1200,3,GOOD,6-1-2-4-8-5-12-10-7-3-9-11-,2,20,0,30,38.5,30,0,30,56.0,10,0
20171129,8,1800,3,GOOD,2-1-10-3-4-12-7-5-11-8-6-9-,2,20,66.0,30,39.0,30,148.5,30,47.0,10,0
20171203,1,1200,5,GOOD,8-3-12-10-4-6-5-7-2-9-1-11-,1,0,0,30,20.5,30,0,30,0,10,0
20171203,2,1200,4,GOOD,10-3-4-1-7-11-9-6-12-5-8-2-,1,10,0,30,30.0,30,0,30,0,10,0
20171203,3,1400,4,GOOD,2-1-3-5-4-11-9-7-6-12-8-10-14-13-,3,0,0,30,40.0,30,25.5,30,70.0,10,32.0
20171203,4,1800,5,GOOD,1-13-9-7-3-5-2-11-12-4-10-14-6-8-,1,10,0,30,18.0,30,0,30,0,10,0
20171203,5,1200,4,GOOD,10-1-5-2-12-3-6-8-7-4-9-11-,1,10,0,30,12.0,30,0,30,0,10,0
20171203,6,1650,3,GOOD,8-9-2-3-1-5-6-12-10-4-7-11-,1,20,0,30,32.5,30,0,30,0,10,0
20171203,7,1000,3,GOOD,1-4-2-6-3-13-14-12-8-5-11-7-10-9-,2,10,0,30,48.5,30,0,30,41.0,10,0
20171203,8,1650,4,GOOD,1-4-2-6-9-3-8-5-13-10-11-12-14-7-,2,20,54.0,30,49.0,30,0,30,121.5,10,0
20171203,9,1200,2,GOOD,10-8-3-4-2-5-6-9-7-11-1-12-,1,0,0,30,20.5,30,0,30,0,10,0
20171203,10,1400,3,GOOD,9-8-4-2-1-10-5-11-13-7-14-12-3-6-,0,10,0,30,0,30,0,30,0,10,0
20171206,1,1650,5,GOOD,1-2-9-8-5-6-11-4-10-7-3-12-,2,0,0,30,29.0,30,56.0,30,29.5,10,0
20171206,2,1200,4,GOOD,5-8-10-9-4-2-12-11-6-7-3-1-,0,10,0,30,0,30,0,30,0,10,0
20171206,3,1200,3,GOOD,4-1-7-2-3-5-11-6-9-12-10-8-,1,10,0,30,13.0,30,0,30,0,10,0
20171206,4,1650,4,GOOD,4-10-6-3-2-1-5-8-12-7-11-9-,0,20,0,30,0,30,0,30,0,10,0
20171206,5,1000,4,GOOD,4-8-3-10-9-7-6-1-11-12-5-2-,1,20,0,30,18.0,30,0,30,0,10,0
20171206,6,1000,3,GOOD,9-1-7-3-2-6-10-4-5-12-11-8-,1,10,0,30,11.0,30,0,30,0,10,0
20171206,7,1650,4,GOOD,1-6-9-2-3-10-11-4-5-7-8-12-,1,20,69.0,30,25.5,30,0,30,0,10,0
20171206,8,1650,3,GOOD,4-5-10-7-6-3-9-1-11-8-2-12-,0,20,0,30,0,30,0,30,0,10,0
20171206,9,1800,2,GOOD,4-1-3-10-9-6-5-11-7-8-2-12-,2,20,0,30,45.0,30,0,30,74.5,10,0
20171210,1,1800,3,GOOD,3-14-5-1-13-9-12-2-8-7-11-4-6-10-,1,10,0,30,29.0,30,0,30,0,10,0
20171210,2,1200,3,GOOD,9-2-1-8-4-5-10-6-7-3-14-13-11-12-,2,0,0,30,27.0,30,0,30,18.5,10,0
20171210,3,1400,1,GOOD,2-1-8-6-3-9-4-5-7-,2,10,243.0,30,42.6,30,84.5,30,35.5,10,0
20171210,4,2400,1,GOOD,8-4-12-10-3-11-6-2-7-9-5-1-,0,20,0,30,0,30,0,30,0,10,0
20171210,5,1200,1,GOOD,6-10-7-8-9-3-11-4-13-12-5-1-2-,0,20,0,30,0,30,0,30,0,10,0
20171210,6,1200,2,GOOD,4-8-2-5-11-10-7-6-3-13-12-9-14-1-,1,10,0,30,17.0,30,0,30,0,10,0
20171210,7,1600,1,GOOD,4-3-5-1-13-8-6-2-11-12-9-7-10-14-,1,10,0,30,83.0,30,0,30,0,10,0
20171210,8,2000,1,GOOD,1-11-9-2-6-4-5-8-12-7-3-10-,1,10,0,30,14.5,30,0,30,0,10,0
20171210,9,1400,3,GOOD,2-9-4-6-3-1-13-10-7-5-14-12-11-8-,1,0,0,30,13.5,30,0,30,0,10,0
20171210,10,1600,2,GOOD,4-3-9-1-2-10-6-12-5-11-8-7-,1,20,0,30,16.0,30,0,30,0,10,0
20171213,1,1650,5,GOOD,9-8-4-7-1-5-11-2-10-3-6-,0,10,0,30,0,30,0,30,0,10,0
20171213,2,1200,4,GOOD,10-6-1-2-5-8-3-9-7-4-11-12-,1,10,0,30,11.5,30,0,30,0,10,0
20171213,3,1200,5,GOOD,2-10-4-8-1-3-5-6-9-12-11-7-,1,10,0,30,13.5,30,0,30,0,10,0
20171213,4,1800,4,GOOD,4-3-6-1-11-2-9-8-5-7-10-12-,1,10,0,30,22.5,30,0,30,0,10,0
20171213,5,1650,4,GOOD,2-11-8-5-3-1-10-9-4-12-7-6-,1,0,0,30,16.0,30,0,30,0,10,0
20171213,6,1650,3,GOOD,5-1-2-6-3-7-4-8-10-9-12-11-,2,20,0,30,57.5,30,0,30,133.0,10,0
20171213,7,1650,3,GOOD,2-3-6-1-7-8-11-10-5-9-12-4-,2,10,0,30,37.5,30,0,30,42.0,10,0
20171213,8,1200,3,GOOD,4-1-12-5-6-2-10-8-9-7-11-3-,1,10,0,30,26.0,30,0,30,0,10,0
20171217,1,1000,4,GOOD,5-3-1-6-2-10-14-8-11-4-9-12-13-7-,2,20,0,30,90.0,30,0,30,279.5,10,0
20171217,2,1800,5,GOOD,1-10-4-14-6-2-8-13-11-9-12-7-5-3-,1,10,0,30,14.5,30,0,30,0,10,0
20171217,3,1200,5,GOOD,11-7-8-3-4-2-9-5-10-6-1-,0,10,0,30,0,30,0,30,0,10,0
20171217,4,1200,4,GOOD,2-9-4-5-7-1-12-3-10-8-6-11-,1,10,0,30,12.0,30,0,30,0,10,0
20171217,5,1200,3,GOOD,4-3-1-2-12-7-5-6-9-8-10-11-,2,20,0,30,30.5,30,0,30,25.5,10,0
20171217,6,1400,4,GOOD,5-3-4-8-6-1-2-7-14-12-10-11-13-9-,1,10,0,30,35.5,30,0,30,0,10,0
20171217,7,1600,4,GOOD,5-8-4-3-11-1-2-6-12-14-9-10-7-13-,0,20,0,30,0,30,0,30,0,10,0
20171217,8,1600,3,GOOD,8-6-5-7-2-10-13-1-3-4-14-12-9-11-,0,10,0,30,0,30,0,30,0,10,0
20171217,9,1200,3,GOOD,1-6-8-10-9-2-4-5-11-7-3-12-,1,10,0,30,11.0,30,0,30,0,10,0
20171217,10,1400,2,GOOD,2-6-10-4-8-3-5-1-12-11-7-9-13-14-,1,10,0,30,11.5,30,0,30,0,10,0
20171220,1,1000,5,GOOD TO FIRM,2-9-3-6-1-7-12-10-8-4-5-11-,2,10,0,30,39.0,30,0,30,53.0,10,0
20171220,2,1200,4,GOOD TO FIRM,10-8-4-1-12-7-6-9-3-2-11-5-,0,20,0,30,0,30,0,30,0,10,0
20171220,3,1650,4,GOOD TO FIRM,10-1-3-2-4-6-5-11-12-8-7-9-,2,0,0,30,55.0,30,0,30,119.5,10,0
20171220,4,1200,4,GOOD TO FIRM,1-4-3-5-2-7-8-11-10-6-9-12-,2,0,0,30,46.5,30,0,30,56.5,10,0
20171220,5,1650,4,GOOD TO FIRM,12-9-5-6-1-8-7-4-10-2-3-11-,0,10,0,30,0,30,0,30,0,10,0
20171220,6,2200,3,GOOD TO FIRM,9-12-6-10-4-8-11-7-3-5-1-2-,0,20,0,30,0,30,0,30,0,10,0
20171220,7,1200,3,GOOD TO FIRM,8-4-1-9-2-5-10-3-12-7-11-6-,1,20,0,30,20.0,30,0,30,0,10,0
20171220,8,1200,2,GOOD TO FIRM,4-5-2-6-10-12-3-11-7-8-9-1-,1,20,0,30,26.5,30,0,30,0,10,0
20171223,1,2000,4,GOOD,4-3-10-1-11-12-6-2-8-9-7-5-,1,20,0,30,18.0,30,0,30,0,10,0
20171223,2,1200,4,GOOD,3-1-2-6-4-7-13-8-10-11-12-14-5-9-,3,10,0,30,78.0,30,0,30,268.5,10,280.0
20171223,3,1400,0,GOOD,5-6-2-9-1-4-8-3-7-,1,10,0,30,11.5,30,0,30,0,0,0
20171223,4,1650,5,GOOD,4-1-11-3-8-2-7-10-9-14-5-13-12-6-,1,20,0,30,42.0,30,0,30,0,10,0
20171223,5,1400,4,GOOD,12-5-2-9-1-14-7-8-11-3-10-13-4-6-,1,0,0,30,14.5,30,0,30,0,10,0
20171223,6,1000,2,GOOD,1-6-10-4-7-9-11-2-3-8-5-,1,10,0,30,10.1,30,0,30,0,10,0
20171223,7,1200,3,GOOD,9-4-2-5-1-11-10-8-6-3-7-13-14-12-,1,10,0,30,26.0,30,0,30,0,10,0
20171223,8,1650,3,GOOD,9-4-11-1-7-5-10-3-12-8-6-2-13-14-,0,20,0,30,0,30,0,30,0,10,0
20171223,9,2000,2,GOOD,7-2-8-4-5-11-10-6-3-1-12-14-13-9-,1,20,0,30,79.5,30,0,30,0,10,0
20171223,10,1400,3,GOOD,6-5-2-13-1-7-3-9-12-8-10-4-11-14-,1,0,0,30,17.0,30,0,30,0,10,0
20171227,1,1800,5,GOOD,3-9-10-2-12-5-6-11-1-8-7-4-,1,20,0,30,21.0,30,0,30,0,10,0
20171227,2,1200,5,GOOD,4-10-1-7-5-3-2-11-9-12-8-6-,1,20,0,30,22.0,30,0,30,0,10,0
20171227,3,1650,4,GOOD,9-2-3-1-8-4-10-5-12-7-6-11-,2,0,0,30,45.5,30,0,30,52.0,10,0
20171227,4,1000,4,GOOD,2-4-5-6-8-3-1-11-7-10-9-12-,1,10,65.5,30,22.5,30,0,30,0,10,0
20171227,5,1200,4,GOOD,12-5-4-2-11-7-1-9-6-10-8-3-,0,0,0,30,0,30,0,30,0,10,0
20171227,6,1000,3,GOOD,3-2-4-1-8-5-6-9-7-10-12-11-,2,10,0,30,43.0,30,0,30,71.0,10,0
20171227,7,1650,3,GOOD,1-4-12-9-7-5-10-6-11-3-2-8-,1,10,0,30,16.0,30,0,30,0,10,0
20171227,8,1650,2,GOOD,8-3-11-5-10-7-4-9-12-2-6-1-,1,20,0,30,39.0,30,0,30,0,10,0
20180101,1,1400,5,GOOD,13-11-2-10-6-5-14-4-12-8-1-3-7-9-,1,20,0,30,20.5,30,0,30,0,10,0
20180101,2,1600,5,GOOD,3-8-10-13-1-4-14-2-9-7-5-12-6-11-,1,10,0,30,18.5,30,0,30,0,10,0
20180101,3,1400,4,GOOD,10-3-4-8-1-7-9-13-11-2-14-12-5-6-,1,10,0,30,15.5,30,0,30,0,10,0
20180101,4,1200,4,GOOD,2-3-6-12-4-1-10-8-5-9-7-14-11-13-,2,10,0,30,29.5,30,0,30,29.0,10,0
20180101,5,1600,4,GOOD,1-5-11-2-9-14-6-7-3-10-4-8-12-13-,1,10,65.5,30,24.0,30,0,30,0,10,0
20180101,6,1200,4,GOOD,1-7-6-4-10-8-3-2-5-9-11-12-,1,0,0,30,11.5,30,0,30,0,10,0
20180101,7,1200,3,GOOD,1-10-2-4-8-5-9-6-3-7-11-12-,2,0,0,30,31.0,30,0,30,32.5,10,0
20180101,8,1400,3,GOOD,5-3-1-7-4-2-10-6-9-8-11-,2,20,0,30,46.0,30,0,30,70.5,10,0
20180101,9,1800,3,GOOD,7-10-1-8-5-2-11-13-14-4-9-3-12-6-,1,10,0,30,14.5,30,0,30,0,10,0
20180101,10,1400,3,GOOD,1-4-3-7-8-2-5-10-6-12-9-11-,2,10,0,30,41.0,30,0,30,67.0,10,0
20180101,11,1400,2,GOOD,2-11-6-3-13-9-10-7-12-4-1-8-5-14-,1,20,235.0,30,56.0,30,0,30,0,10,0
20180107,1,1000,4,GOOD TO YIELDING,8-10-7-11-3-1-4-2-13-14-5-9-12-6-,0,20,0,30,0,30,0,30,0,10,0
20180107,2,1800,5,WET SLOW,1-4-9-7-13-3-6-8-5-11-2-10-12-,1,20,87.0,30,26.5,30,0,30,0,10,0
20180107,3,1650,4,WET SLOW,13-6-2-12-1-3-9-4-7-10-11-8-14-5-,1,10,0,30,18.0,30,0,30,0,10,0
20180107,4,1600,3,GOOD TO YIELDING,1-10-5-9-6-8-7-4-11-12-3-2-,1,10,0,30,11.0,30,0,30,0,10,0
20180107,5,1400,4,GOOD TO YIELDING,1-2-11-5-4-7-9-10-6-8-13-3-14-12-,2,10,0,30,32.0,30,107.5,30,39.5,10,0
20180107,6,1800,4,GOOD,5-12-10-13-3-1-9-6-2-8-11-4-7-14-,0,20,0,30,0,30,0,30,0,10,0
20180107,7,1000,3,GOOD,1-8-2-6-7-4-5-3-,2,0,0,30,23.5,30,0,30,14.0,10,0
20180107,8,1200,3,GOOD,4-1-12-7-9-2-5-6-3-10-11-8-,1,10,0,30,11.0,30,0,30,0,10,0
20180107,9,1400,3,GOOD,3-2-12-4-8-6-1-7-5-11-9-10-13-,2,10,0,30,26.0,30,0,30,18.5,10,0
20180107,10,1600,2,GOOD,3-8-10-7-4-6-2-1-5-14-12-13-11-9-,1,20,0,30,13.5,30,0,30,0,10,0
20180110,1,1000,5,GOOD,1-10-6-8-4-5-3-2-7-9-12-11-,1,10,0,30,17.5,30,0,30,0,10,0
20180110,2,1200,4,GOOD,1-2-11-6-3-8-4-10-12-9-5-7-,2,10,0,30,61.5,30,307.5,30,107.0,10,0
20180110,3,1200,4,GOOD,1-9-5-3-2-4-6-10-12-8-11-7-,1,10,0,30,15.0,30,0,30,0,10,0
20180110,4,1650,4,GOOD,3-7-8-1-11-4-5-2-9-12-6-10-,1,20,0,30,16.5,30,0,30,0,10,0
20180110,5,1000,3,GOOD,4-10-2-3-5-9-6-1-8-12-11-7-,1,10,0,30,18.5,30,0,30,0,10,0
20180110,6,1800,3,GOOD,4-3-6-2-7-1-9-11-8-10-5-,1,10,0,30,15.5,30,0,30,0,10,0
20180110,7,1650,3,GOOD,9-4-1-12-8-3-5-10-11-7-6-2-,1,0,0,30,13.0,30,0,30,0,10,0
20180110,8,1200,2,GOOD,5-1-2-7-10-6-4-11-3-8-9-12-,2,0,0,30,33.0,30,0,30,36.0,10,0
20180113,1,1400,5,GOOD,13-6-5-4-9-3-2-8-10-1-14-7-11-12-,0,20,0,30,0,30,0,30,0,10,0
20180113,2,1400,4,GOOD,4-2-5-6-13-1-3-7-11-9-8-14-10-12-,1,10,0,30,18.5,30,0,30,0,10,0
20180113,3,1000,3,GOOD,3-7-8-4-2-1-5-6-,1,10,0,30,21.5,30,0,30,0,10,0
20180113,4,2200,3,GOOD,5-1-6-10-7-8-3-9-4-2-,1,20,0,30,16.5,30,0,30,0,10,0
20180113,5,1200,4,GOOD,2-7-8-12-10-1-3-11-5-9-4-6-,1,0,0,30,17.0,30,0,30,0,10,0
20180113,6,1200,4,GOOD,10-4-12-5-11-1-2-6-9-8-3-7-,0,20,0,30,0,30,0,30,0,10,0
20180113,7,1650,2,GOOD,4-1-10-9-6-2-7-11-5-12-3-8-,1,20,0,30,43.5,30,0,30,0,10,0
20180113,8,1600,4,GOOD,6-10-4-1-8-12-14-3-5-7-2-13-11-9-,0,10,0,30,0,30,0,30,0,10,0
20180113,9,1200,3,GOOD,1-4-3-9-7-12-10-5-2-8-6-11-,2,10,0,30,39.1,30,0,30,33.0,10,0
20180113,10,1400,3,GOOD,4-6-5-1-14-3-7-12-11-2-13-10-9-8-,0,10,0,30,0,30,0,30,0,10,0
20180117,1,1000,4,GOOD,1-2-6-5-9-10-3-7-11-12-8-4-,2,10,0,30,53.0,30,217.0,30,70.5,10,0
20180117,2,1650,5,GOOD,6-3-9-1-4-7-11-10-2-12-5-8-,1,10,0,30,40.5,30,0,30,0,10,0
20180117,3,1200,4,GOOD,2-5-1-9-3-6-7-4-10-12-11-8-,2,0,0,30,32.0,30,0,30,38.5,10,0
20180117,4,1650,4,GOOD,3-6-7-10-5-4-8-11-2-1-9-12-,1,20,0,30,17.5,30,0,30,0,10,0
20180117,5,1800,4,GOOD,3-6-12-1-8-5-7-11-10-9-2-4-,1,20,0,30,25.0,30,0,30,0,10,0
20180117,6,1200,3,GOOD,9-6-4-3-10-5-2-11-7-1-8-,0,10,0,30,0,30,0,30,0,10,0
20180117,7,1650,3,GOOD,3-4-7-1-9-8-10-11-5-2-6-12-,1,20,0,30,24.5,30,0,30,0,10,0
20180117,8,1200,3,GOOD,7-8-12-1-5-6-3-11-2-10-4-9-,0,0,0,30,0,30,0,30,0,10,0
20180121,1,1000,4,GOOD,8-12-3-7-10-11-4-2-9-1-6-13-5-14-,1,20,0,30,19.5,30,0,30,0,10,0
20180121,2,2000,5,GOOD,8-9-11-5-12-13-2-7-10-3-4-14-1-6-,0,20,0,30,0,30,0,30,0,10,0
20180121,3,1400,3,GOOD,13-11-2-1-8-3-14-7-12-6-10-4-5-9-,1,10,0,30,14.0,30,0,30,0,10,0
20180121,4,1400,4,GOOD,6-4-2-9-3-1-11-8-10-14-5-13-12-7-,1,10,0,30,18.5,30,0,30,0,10,0
20180121,5,1400,4,GOOD,1-5-3-2-4-6-12-11-7-10-8-9-13-14-,2,0,0,30,40.5,30,0,30,54.0,10,0
20180121,6,1200,3,GOOD,6-4-14-8-1-2-5-7-3-11-12-13-9-10-,0,10,0,30,0,30,0,30,0,10,0
20180121,7,1200,2,GOOD,8-11-3-4-5-2-9-6-10-1-7-12-,1,10,0,30,27.0,30,0,30,0,10,0
20180121,8,1400,2,GOOD,2-6-1-7-5-9-4-8-3-10-,2,0,0,30,28.0,30,0,30,21.0,10,0
20180121,9,1600,3,GOOD,1-5-2-3-7-6-8-9-11-10-4-,2,10,0,30,30.0,30,0,30,26.5,10,0
20180121,10,1400,3,GOOD,1-2-3-8-4-5-9-6-7-10-13-11-12-,3,10,0,30,48.5,30,82.0,30,93.5,10,52.0
20180124,1,1200,5,GOOD,10-7-8-12-4-3-1-5-11-6-9-2-,0,10,0,30,0,30,0,30,0,10,0
20180124,2,1200,4,GOOD,5-7-11-9-4-8-6-1-12-2-3-10-,0,20,0,30,0,30,0,30,0,10,0
20180124,3,1200,4,GOOD,6-5-8-9-7-1-3-11-2-12-10-4-,0,10,0,30,0,30,0,30,0,10,0
20180124,4,1650,5,GOOD,1-3-7-5-4-13-11-12-10-9-8-14-2-6-,2,10,0,30,33.5,30,0,30,35.5,10,0
20180124,5,1650,4,GOOD,6-13-2-1-11-8-4-10-7-3-9-12-14-5-,1,10,0,30,15.0,30,0,30,0,10,0
20180124,6,1800,3,GOOD,5-4-12-7-6-3-10-1-9-2-11-8-,0,20,0,30,0,30,0,30,0,10,0
20180124,7,1200,3,GOOD,2-3-9-7-6-1-10-5-4-8-12-11-,2,20,57.5,30,38.5,30,0,30,50.5,10,0
20180124,8,1650,3,GOOD,8-3-6-5-9-2-10-12-13-11-4-7-1-14-,1,20,0,30,36.5,30,0,30,0,10,0
20180128,1,1400,5,GOOD,5-7-6-2-4-1-12-3-8-13-11-14-9-10-,0,20,0,30,0,30,0,30,0,10,0
20180128,2,2000,4,GOOD,2-12-3-9-4-5-7-1-8-14-6-11-13-10-,2,20,71.5,30,51.0,30,0,30,211.5,10,0
20180128,3,1200,4,GOOD,1-3-9-8-6-4-7-12-5-2-10-11-,2,10,0,30,29.0,30,0,30,27.5,10,0
20180128,4,1600,4,GOOD,9-14-1-13-10-8-4-6-7-11-12-3-2-5-,1,10,0,30,13.5,30,0,30,0,10,0
20180128,5,1200,3,GOOD,5-1-4-9-11-8-12-3-6-2-13-10-7-,1,10,0,30,12.5,30,0,30,0,10,0
20180128,6,1000,3,GOOD,5-2-1-11-7-10-13-4-8-3-12-9-14-6-,2,10,0,30,36.0,30,0,30,52.5,10,0
20180128,7,1200,1,GOOD,2-5-1-6-3-4-,1,20,61.5,30,16.5,30,0,30,0,10,0
20180128,8,1600,1,GOOD,2-3-4-5-12-10-7-6-8-1-13-9-11-,2,0,0,30,44.0,30,0,30,69.5,10,0
20180128,9,1800,2,GOOD,10-11-12-8-5-4-2-7-1-6-9-3-,0,20,0,30,0,30,0,30,0,10,0
20180128,10,1600,3,GOOD,1-2-4-5-3-6-7-9-11-8-10-,1,20,62.0,30,22.5,30,0,30,0,10,0
20180131,1,1000,4,GOOD,3-2-6-5-8-1-7-4-9-12-11-10-,2,10,0,30,47.5,30,0,30,58.5,10,0
20180131,2,1800,5,GOOD,1-2-4-8-9-5-3-6-7-10-,2,20,96.5,30,67.5,30,639.5,30,209.5,10,0
20180131,3,1650,4,GOOD,8-11-6-9-2-7-10-3-1-5-4-12-,0,10,0,30,0,30,0,30,0,10,0
20180131,4,1200,4,GOOD,9-4-10-3-8-7-2-1-6-11-5-12-,0,10,0,30,0,30,0,30,0,10,0
20180131,5,1650,2,GOOD,3-5-4-2-8-6-10-7-9-1-,1,10,0,30,23.0,30,0,30,0,10,0
20180131,6,1650,3,GOOD,8-1-6-2-10-3-4-11-9-5-7-12-,1,10,0,30,18.5,30,0,30,0,10,0
20180131,7,1200,2,GOOD,3-1-2-7-8-4-5-6-11-12-10-9-,3,10,0,30,76.0,30,0,30,249.0,10,358.0
20180131,8,1200,3,GOOD,1-9-8-12-4-7-2-6-11-10-5-3-,1,10,0,30,18.5,30,0,30,0,10,0
20180204,1,1200,5,GOOD,9-3-10-2-6-1-11-5-12-4-7-8-,1,20,0,30,13.0,30,0,30,0,10,0
20180204,2,1200,4,GOOD,4-10-6-1-2-7-3-11-8-5-9-,0,20,0,30,0,30,0,30,0,10,0
20180204,3,1800,3,GOOD,1-2-3-4-6-5-7-,3,0,0,30,40.5,30,40.0,30,74.0,10,53.0
20180204,4,1400,4,GOOD,2-11-1-4-6-13-3-5-9-7-12-10-14-8-,2,10,65.5,30,31.5,30,0,30,36.5,10,0
20180204,5,1800,3,GOOD,1-7-6-2-3-5-8-4-10-9-,1,10,56.5,30,22.0,30,0,30,0,10,0
20180204,6,1400,4,GOOD,7-2-12-1-8-3-9-6-4-10-11-5-14-13-,1,10,0,30,14.0,30,0,30,0,10,0
20180204,7,1400,2,GOOD,1-3-4-2-7-6-10-9-8-5-,2,10,0,30,77.5,30,0,30,96.0,10,0
20180204,8,1400,3,GOOD,1-3-4-2-8-6-12-11-7-13-10-5-9-14-,2,0,0,30,34.0,30,0,30,44.0,10,0
20180204,9,1200,3,GOOD,7-3-2-8-10-4-9-11-5-1-6-,2,20,0,30,61.0,30,0,30,168.5,10,0
20180204,10,1400,3,GOOD,4-6-7-8-12-1-3-2-9-11-5-10-13-14-,0,20,0,30,0,30,0,30,0,10,0
20180207,1,1650,5,GOOD,8-1-10-7-9-12-5-6-2-11-3-4-,1,10,0,30,14.0,30,0,30,0,10,0
20180207,2,2200,4,GOOD,1-4-11-10-9-5-2-12-8-6-3-7-,1,10,148.5,30,36.0,30,0,30,0,10,0
20180207,3,1800,2,GOOD,7-2-3-4-8-5-1-6-,2,0,0,30,33.0,30,0,30,34.5,10,0
20180207,4,1200,4,GOOD,3-1-5-10-2-4-7-6-9-8-11-12-,2,0,0,30,32.0,30,0,30,33.0,10,0
20180207,5,1200,4,GOOD,8-5-3-9-6-1-4-11-2-10-7-,1,10,0,30,14.5,30,0,30,0,10,0
20180207,6,1650,4,GOOD,8-10-3-4-2-7-11-1-6-5-9-12-,1,20,0,30,45.5,30,0,30,0,10,0
20180207,7,1200,3,GOOD,2-1-4-8-9-7-10-3-5-12-6-11-,2,10,61.0,30,33.5,30,122.5,30,47.0,10,0
20180207,8,1650,3,GOOD,2-1-7-11-9-8-10-3-4-5-6-12-,2,10,92.5,30,47.5,30,170.5,30,62.5,10,0
20180210,1,1000,4,GOOD,6-3-1-5-2-4-7-10-9-14-8-13-12-11-,2,0,0,30,40.0,30,0,30,65.0,10,0
20180210,2,1650,3,GOOD,5-9-4-3-2-1-7-10-6-8-11-,0,10,0,30,0,30,0,30,0,10,0
20180210,3,1600,3,GOOD,3-1-5-6-9-4-2-8-10-7-,2,10,0,30,42.0,30,0,30,53.0,10,0
20180210,4,1200,4,GOOD,11-4-12-6-8-5-10-7-2-9-1-3-,0,20,0,30,0,30,0,30,0,10,0
